4.31585889e+09	-25.6067216	-54.4606406	0.03048147	-0.04267141
4.31585904e+09	-25.6253275	-54.5565734	0.03034491	-0.04263097
4.31585918e+09	-25.5845536	-54.457351	0.03056182	-0.0427787
4.31585932e+09	-25.6107615	-54.6749892	0.03030752	-0.04276525
4.31585946e+09	-25.603776	-54.4071722	0.03053163	-0.04265741
4.31585961e+09	-25.6138961	-54.5065905	0.0304221	-0.04266059
4.31585975e+09	-25.602072	-54.5738408	0.03041338	-0.04275443
4.31585989e+09	-25.6138649	-54.6174763	0.03033959	-0.04271954
4.31586004e+09	-25.5968887	-54.5668156	0.03043678	-0.04277622
4.31586018e+09	-25.6002446	-54.5300425	0.03045246	-0.04274016
4.31586032e+09	-25.6149196	-54.6377231	0.03032081	-0.04272507
4.31586047e+09	-25.6278685	-54.4676926	0.03040211	-0.04257139
4.31586061e+09	-25.6040581	-54.6015782	0.03038573	-0.04275937
4.31586075e+09	-25.6208075	-54.5287285	0.03038143	-0.0426384
4.3158609e+09	-25.6137119	-54.5153401	0.03041623	-0.04266614
4.31586104e+09	-25.6060675	-54.7734606	0.03025032	-0.04284042
4.31586118e+09	-25.6036299	-54.6591304	0.03034426	-0.04279198
4.31586132e+09	-25.6059798	-54.5892442	0.03038821	-0.04274337
4.31586147e+09	-25.6071289	-54.6400656	0.03034627	-0.04276465
4.31586161e+09	-25.6220691	-54.6327743	0.03029955	-0.0426873
4.31586175e+09	-25.6291497	-54.5640082	0.03032603	-0.04261615
4.3158619e+09	-25.6163642	-54.6773847	0.03028619	-0.04273894
4.31586204e+09	-25.6012549	-54.611849	0.03038787	-0.04277862
4.31586218e+09	-25.6038781	-54.6822549	0.03032612	-0.042803
4.31586233e+09	-25.5881269	-54.6182593	0.03042904	-0.04284673
4.31586247e+09	-25.6425736	-54.7307766	0.03015522	-0.04263829
4.31586261e+09	-25.6191615	-54.7503683	0.03022199	-0.04276371
4.31586276e+09	-25.5895219	-54.8102392	0.03028044	-0.04294155
4.3158629e+09	-25.6213627	-54.8473407	0.03014193	-0.04280395
4.31586304e+09	-25.6100222	-54.8669892	0.03016661	-0.04287022
4.31586318e+09	-25.5957541	-54.8693035	0.03021447	-0.04294192
4.31586333e+09	-25.6157235	-54.8901832	0.03012947	-0.04285429
